generation_id,base_meter,form,generated_word_count,candidate_train_docs,nearest_train_id,nearest_train_source_index,nearest_train_base_meter,nearest_train_form,train_normalized_exact,train_word5_jaccard,train_char5_jaccard,train_shared_word8_count,train_shared_word13_count,train_max_copied_word_span,reference_normalized_exact,reference_word5_jaccard,reference_char5_jaccard,reference_shared_word8_count,reference_shared_word13_count,reference_max_copied_word_span,train_copy_flag,train_copy_flag_reasons,reference_copy_flag,reference_copy_flag_reasons
shaer_test_002676,الكامل,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022727,0,0,1,False,,False,
shaer_test_002677,الطويل,تام,98,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005517,0,0,1,False,,False,
shaer_test_002678,الخفيف,تام,111,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.024359,0,0,2,False,,False,
shaer_test_002679,البسيط,تام,45,1,97351,87141,البسيط,تام,False,0.041284,0.053631,6,1,13,False,0.12,0.166667,6,1,13,True,train_shared_13gram,True,reference_shared_13gram
shaer_test_002680,الخفيف,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_002681,السريع,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.021739,0.121693,0,0,5,False,,False,
shaer_test_002682,المتقارب,تام,29,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.055172,0,0,1,False,,False,
shaer_test_002683,الوافر,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019355,0,0,2,False,,False,
shaer_test_002684,الوافر,تام,98,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.031484,0,0,2,False,,False,
shaer_test_002685,الخفيف,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.035461,0,0,1,False,,False,
shaer_test_002686,الطويل,تام,54,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.070886,0,0,2,False,,False,
shaer_test_002687,الطويل,تام,45,1,141653,127693,الطويل,تام,False,0.007299,0.03626,0,0,5,False,0.0,0.0,0,0,1,False,,False,
shaer_test_002688,الوافر,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029851,0,0,2,False,,False,
shaer_test_002689,الوافر,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.044776,0,0,2,False,,False,
shaer_test_002690,الطويل,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.025641,0,0,1,False,,False,
shaer_test_002691,الكامل,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.082707,0,0,1,False,,False,
shaer_test_002692,الكامل,تام,39,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.03169,0,0,1,False,,False,
shaer_test_002693,الطويل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013333,0,0,1,False,,False,
shaer_test_002694,الخفيف,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.045455,0,0,1,False,,False,
shaer_test_002695,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.042424,0,0,1,False,,False,
shaer_test_002696,الطويل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.032051,0,0,3,False,,False,
shaer_test_002697,الطويل,تام,124,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.00904,0,0,2,False,,False,
shaer_test_002698,البسيط,تام,31,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012605,0,0,0,False,,False,
shaer_test_002699,الطويل,تام,11,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.026316,0,0,1,False,,False,
shaer_test_002700,الطويل,تام,137,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019139,0,0,1,False,,False,
shaer_test_002701,المتقارب,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.034783,0,0,1,False,,False,
shaer_test_002702,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.029412,0.119403,0,0,5,False,,False,
shaer_test_002703,الكامل,تام,23,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.072,0,0,2,False,,False,
shaer_test_002704,المجتث,تام,84,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.016863,0,0,1,False,,False,
shaer_test_002705,الخفيف,تام,146,1,94194,84179,الخفيف,تام,False,0.004673,0.014589,0,0,5,False,0.0,0.02183,0,0,3,False,,False,
shaer_test_002706,الكامل,تام,44,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.036364,0,0,1,False,,False,
shaer_test_002707,الكامل,تام,31,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.059091,0,0,1,False,,False,
shaer_test_002708,المتقارب,تام,63,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.043147,0,0,2,False,,False,
shaer_test_002709,الوافر,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.044776,0,0,1,False,,False,
shaer_test_002710,الوافر,تام,134,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005859,0,0,1,False,,False,
shaer_test_002711,البسيط,تام,43,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.06875,0,0,3,False,,False,
shaer_test_002712,الكامل,تام,31,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.026786,0,0,1,False,,False,
shaer_test_002713,الطويل,تام,59,1,136103,122559,الطويل,تام,False,0.007042,0.082397,0,0,5,False,0.010101,0.11399,0,0,5,False,,False,
shaer_test_002714,الطويل,تام,12,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.051948,0,0,2,False,,False,
shaer_test_002715,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023952,0,0,1,False,,False,
shaer_test_002716,البسيط,تام,11,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.025316,0,0,1,False,,False,
shaer_test_002717,البسيط,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008403,0,0,1,False,,False,
shaer_test_002718,البسيط,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.123188,0,0,4,False,,False,
shaer_test_002719,المنسرح,تام,29,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.040609,0,0,2,False,,False,
shaer_test_002720,الطويل,تام,161,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.017224,0,0,1,False,,False,
shaer_test_002721,الطويل,تام,37,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.066456,0,0,3,False,,False,
shaer_test_002722,الخفيف,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021898,0,0,2,False,,False,
shaer_test_002723,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019231,0,0,2,False,,False,
shaer_test_002724,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.00641,0,0,1,False,,False,
shaer_test_002725,الوافر,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.069767,0,0,1,False,,False,
shaer_test_002726,الطويل,تام,37,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.166667,0,0,4,False,,False,
shaer_test_002727,الرجز,تام,15,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022222,0,0,1,False,,False,
shaer_test_002728,الكامل,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.099448,0,0,2,False,,False,
shaer_test_002729,الطويل,تام,14,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0375,0,0,0,False,,False,
shaer_test_002730,الخفيف,تام,42,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.078652,0,0,3,False,,False,
shaer_test_002731,المنسرح,تام,39,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.033708,0,0,3,False,,False,
shaer_test_002732,البسيط,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.064103,0,0,3,False,,False,
shaer_test_002733,الخفيف,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.057348,0,0,2,False,,False,
shaer_test_002734,المجتث,تام,6,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.105263,0,0,1,False,,False,
shaer_test_002735,الرجز,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037313,0,0,2,False,,False,
shaer_test_002736,الطويل,تام,45,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.011976,0,0,1,False,,False,
shaer_test_002737,البسيط,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.024242,0,0,1,False,,False,
shaer_test_002738,الرجز,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.042105,0,0,2,False,,False,
shaer_test_002739,الطويل,تام,35,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_002740,المتقارب,تام,25,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015,0,0,1,False,,False,
shaer_test_002741,الكامل,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04329,0,0,2,False,,False,
shaer_test_002742,الرمل,تام,23,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04918,0,0,2,False,,False,
shaer_test_002743,الكامل,تام,47,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.023873,0,0,1,False,,False,
shaer_test_002744,البسيط,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.09697,0,0,1,False,,False,
shaer_test_002745,البسيط,تام,23,2,7001,6078,البسيط,تام,False,0.013699,0.032028,0,0,5,False,0.0,0.150376,0,0,3,False,,False,
shaer_test_002746,البسيط,تام,23,1,7052,6129,البسيط,تام,False,0.027027,0.119718,0,0,5,False,0.026316,0.179104,0,0,5,False,,False,
shaer_test_002747,الكامل,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_002748,الكامل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.006494,0,0,1,False,,False,
shaer_test_002749,الطويل,تام,23,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.029586,0,0,1,False,,False,
shaer_test_002750,الوافر,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.028986,0,0,1,False,,False,
shaer_test_002751,الطويل,تام,176,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0139,0,0,2,False,,False,
shaer_test_002752,الرجز,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.027778,0,0,1,False,,False,
shaer_test_002753,السريع,تام,108,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.009409,0,0,2,False,,False,
shaer_test_002754,الرمل,تام,74,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.031532,0,0,1,False,,False,
shaer_test_002755,الطويل,تام,31,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.042017,0,0,1,False,,False,
shaer_test_002756,الكامل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_002757,الطويل,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.073482,0,0,3,False,,False,
shaer_test_002758,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.081633,0,0,3,False,,False,
shaer_test_002759,البسيط,تام,25,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037267,0,0,1,False,,False,
shaer_test_002760,البسيط,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.07947,0,0,1,False,,False,
shaer_test_002761,الكامل,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.059859,0,0,3,False,,False,
shaer_test_002762,الطويل,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.041152,0,0,2,False,,False,
shaer_test_002763,الخفيف,تام,86,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.038516,0,0,3,False,,False,
shaer_test_002764,الكامل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02027,0,0,1,False,,False,
shaer_test_002765,الكامل,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_002766,الرجز,تام,137,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.034006,0,0,2,False,,False,
shaer_test_002767,الرجز,تام,86,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.061433,0,0,2,False,,False,
shaer_test_002768,الخفيف,تام,83,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.018062,0,0,2,False,,False,
shaer_test_002769,الهزج,تام,29,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.044118,0,0,1,False,,False,
shaer_test_002770,الطويل,تام,89,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.011782,0,0,2,False,,False,
shaer_test_002771,الطويل,تام,137,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013408,0,0,2,False,,False,
shaer_test_002772,الطويل,تام,73,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013536,0,0,1,False,,False,
shaer_test_002773,الخفيف,تام,75,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012216,0,0,2,False,,False,
shaer_test_002774,الخفيف,تام,68,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.040909,0,0,3,False,,False,
shaer_test_002775,الطويل,تام,54,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014778,0,0,2,False,,False,
shaer_test_002776,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.058442,0,0,2,False,,False,
shaer_test_002777,الكامل,تام,60,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013158,0,0,1,False,,False,
shaer_test_002778,الطويل,تام,33,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.027344,0,0,1,False,,False,
shaer_test_002779,الرجز,تام,8,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030303,0,0,1,False,,False,
shaer_test_002780,الطويل,تام,118,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005721,0,0,1,False,,False,
shaer_test_002781,السريع,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.033333,0.223214,0,0,5,False,,False,
shaer_test_002782,الطويل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.011696,0,0,1,False,,False,
shaer_test_002783,الطويل,تام,120,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.02407,0,0,2,False,,False,
shaer_test_002784,الطويل,تام,108,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.01626,0,0,1,False,,False,
shaer_test_002785,الرمل,تام,52,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04386,0,0,3,False,,False,
shaer_test_002786,الخفيف,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_002787,المجتث,تام,12,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.170732,0,0,3,False,,False,
shaer_test_002788,الطويل,تام,43,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.062295,0,0,2,False,,False,
shaer_test_002789,المتقارب,تام,35,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.050781,0,0,2,False,,False,
shaer_test_002790,الخفيف,تام,152,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.034389,0,0,2,False,,False,
shaer_test_002791,الطويل,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_002792,الطويل,تام,100,3,91598,81916,الطويل,تام,False,0.007519,0.024851,0,0,6,False,0.0,0.001385,0,0,1,False,,False,
shaer_test_002793,الكامل,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012658,0,0,1,False,,False,
shaer_test_002794,السريع,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.074713,0,0,3,False,,False,
shaer_test_002795,البسيط,تام,34,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.033019,0,0,1,False,,False,
shaer_test_002796,البسيط,تام,46,0,,,,,False,0.0,0.0,0,0,0,False,0.0125,0.107143,0,0,5,False,,False,
shaer_test_002797,البسيط,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015464,0,0,1,False,,False,
shaer_test_002798,الكامل,تام,135,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.006654,0,0,1,False,,False,
shaer_test_002799,الطويل,تام,12,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,0,False,,False,
shaer_test_002800,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.013245,0,0,1,False,,False,
shaer_test_002801,البسيط,تام,81,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010221,0,0,2,False,,False,
shaer_test_002802,الرجز,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019608,0,0,1,False,,False,
shaer_test_002803,الكامل,تام,49,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.004938,0,0,1,False,,False,
shaer_test_002804,الطويل,تام,49,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.046272,0,0,3,False,,False,
shaer_test_002805,الرمل,تام,119,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015337,0,0,2,False,,False,
shaer_test_002806,الطويل,تام,57,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010101,0,0,1,False,,False,
shaer_test_002807,الوافر,تام,106,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.018735,0,0,4,False,,False,
shaer_test_002808,الطويل,تام,29,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030568,0,0,2,False,,False,
shaer_test_002809,المجتث,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.073826,0,0,2,False,,False,
shaer_test_002810,الطويل,تام,72,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.035514,0,0,3,False,,False,
shaer_test_002811,الخفيف,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.111111,0,0,3,False,,False,
shaer_test_002812,الكامل,تام,38,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.090253,0,0,3,False,,False,
shaer_test_002813,الكامل,تام,15,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008929,0,0,1,False,,False,
shaer_test_002814,الوافر,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.176471,0,0,2,False,,False,
shaer_test_002815,الكامل,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.056338,0,0,2,False,,False,
shaer_test_002816,الرمل,تام,62,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.070136,0,0,2,False,,False,
shaer_test_002817,الطويل,تام,26,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.044872,0,0,1,False,,False,
shaer_test_002818,البسيط,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.028125,0,0,1,False,,False,
shaer_test_002819,الرجز,تام,9,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.084746,0,0,2,False,,False,
shaer_test_002820,الوافر,تام,10,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.0,0,0,1,False,,False,
shaer_test_002821,المتقارب,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.016667,0,0,1,False,,False,
shaer_test_002822,الكامل,تام,28,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04955,0,0,2,False,,False,
shaer_test_002823,المنسرح,تام,48,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.039755,0,0,3,False,,False,
shaer_test_002824,الرجز,تام,16,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.246914,0,0,2,False,,False,
shaer_test_002825,الطويل,تام,12,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.033333,0,0,1,False,,False,
shaer_test_002826,الخفيف,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.069652,0,0,2,False,,False,
shaer_test_002827,المتقارب,تام,49,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008242,0,0,2,False,,False,
shaer_test_002828,الوافر,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.055118,0,0,1,False,,False,
shaer_test_002829,الوافر,تام,50,0,,,,,False,0.0,0.0,0,0,0,False,0.011236,0.066852,0,0,5,False,,False,
shaer_test_002830,الوافر,تام,36,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.058824,0,0,2,False,,False,
shaer_test_002831,الوافر,تام,35,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04898,0,0,3,False,,False,
shaer_test_002832,الطويل,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.020833,0,0,1,False,,False,
shaer_test_002833,البسيط,تام,88,1,78995,70615,البسيط,تام,False,0.008475,0.023753,0,0,5,False,0.0,0.051601,0,0,4,False,,False,
shaer_test_002834,البسيط,تام,31,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.035874,0,0,2,False,,False,
shaer_test_002835,الطويل,تام,122,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.04499,0,0,3,False,,False,
shaer_test_002836,البسيط,تام,41,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.090566,0,0,1,False,,False,
shaer_test_002837,الطويل,تام,164,3,45067,39778,الطويل,تام,False,0.010929,0.025281,0,0,6,False,0.0,0.014131,0,0,1,False,,False,
shaer_test_002838,الطويل,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.066964,0,0,2,False,,False,
shaer_test_002839,الوافر,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.030405,0,0,2,False,,False,
shaer_test_002840,الخفيف,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.041958,0,0,1,False,,False,
shaer_test_002841,البسيط,تام,23,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.006849,0,0,1,False,,False,
shaer_test_002842,الكامل,تام,95,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.048684,0,0,3,False,,False,
shaer_test_002843,الوافر,تام,56,0,,,,,False,0.0,0.0,0,0,0,False,0.216867,0.419244,12,3,15,False,,True,reference_shared_13gram
shaer_test_002844,البسيط,تام,247,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.019155,0,0,2,False,,False,
shaer_test_002845,الكامل,تام,70,1,130748,117767,الكامل,تام,False,0.004167,0.018256,0,0,5,False,0.0,0.008639,0,0,1,False,,False,
shaer_test_002846,المجتث,تام,65,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012422,0,0,1,False,,False,
shaer_test_002847,الكامل,تام,219,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.027211,0,0,2,False,,False,
shaer_test_002848,الكامل,تام,175,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008403,0,0,1,False,,False,
shaer_test_002849,الطويل,تام,24,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.025478,0,0,2,False,,False,
shaer_test_002850,السريع,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.105263,0,0,3,False,,False,
shaer_test_002851,الوافر,تام,25,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.088083,0,0,2,False,,False,
shaer_test_002852,الرمل,تام,226,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008403,0,0,1,False,,False,
shaer_test_002853,السريع,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.104,0,0,4,False,,False,
shaer_test_002854,الكامل,تام,40,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.022305,0,0,1,False,,False,
shaer_test_002855,الطويل,تام,12,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.103896,0,0,1,False,,False,
shaer_test_002856,الخفيف,تام,18,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.042553,0,0,1,False,,False,
shaer_test_002857,البسيط,تام,11,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.037975,0,0,1,False,,False,
shaer_test_002858,الطويل,تام,22,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.039216,0,0,2,False,,False,
shaer_test_002859,الكامل,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.038168,0,0,2,False,,False,
shaer_test_002860,البسيط,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.017857,0,0,2,False,,False,
shaer_test_002861,البسيط,تام,32,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.103286,0,0,2,False,,False,
shaer_test_002862,الرمل,تام,20,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.035714,0,0,1,False,,False,
shaer_test_002863,الطويل,تام,86,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.018945,0,0,2,False,,False,
shaer_test_002864,الكامل,تام,30,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.010811,0,0,1,False,,False,
shaer_test_002865,الكامل,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.093023,0,0,4,False,,False,
shaer_test_002866,الكامل,تام,17,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.081081,0,0,3,False,,False,
shaer_test_002867,الكامل,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.07563,0,0,1,False,,False,
shaer_test_002868,السريع,تام,102,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021505,0,0,2,False,,False,
shaer_test_002869,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.057143,0,0,2,False,,False,
shaer_test_002870,الطويل,تام,21,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.160305,0,0,4,False,,False,
shaer_test_002871,السريع,تام,19,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.007752,0,0,1,False,,False,
shaer_test_002872,الطويل,تام,117,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021212,0,0,2,False,,False,
shaer_test_002873,البسيط,تام,93,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.043845,0,0,3,False,,False,
shaer_test_002874,الطويل,تام,133,1,108862,97724,الوافر,تام,False,0.004785,0.015267,0,0,5,False,0.0,0.038866,0,0,3,False,,False,
shaer_test_002875,الطويل,تام,42,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.00678,0,0,1,False,,False,
shaer_test_002876,الطويل,تام,67,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.01996,0,0,1,False,,False,
shaer_test_002877,البسيط,تام,156,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.012467,0,0,3,False,,False,
shaer_test_002878,الخفيف,تام,118,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.015823,0,0,2,False,,False,
shaer_test_002879,البسيط,تام,191,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.005013,0,0,2,False,,False,
shaer_test_002880,السريع,تام,57,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.014888,0,0,1,False,,False,
shaer_test_002881,الكامل,تام,103,0,,,,,False,0.0,0.0,0,0,0,False,0.011494,0.056708,0,0,6,False,,False,
shaer_test_002882,الكامل,تام,86,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.027616,0,0,2,False,,False,
shaer_test_002883,الطويل,تام,38,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.173077,0,0,4,False,,False,
shaer_test_002884,البسيط,تام,68,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.047109,0,0,2,False,,False,
shaer_test_002885,الوافر,تام,48,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.008287,0,0,1,False,,False,
shaer_test_002886,البسيط,تام,44,0,,,,,False,0.0,0.0,0,0,0,False,0.0,0.021605,0,0,1,False,,False,
shaer_test_002887,الكامل,تام,226,1,121549,109370,الكامل,تام,False,0.004167,0.012717,0,0,5,False,0.0,0.017241,0,0,2,False,,False,
