row_idx,question,passage,gold_answer_bool,pred_text,pred_answer_bool,correct
1803,هل الورقة النقدية بقيمة دولارين لها أي قيمة؟,"فاتورة الدولارين الأمريكية (2 دولار) هي فئة حالية من العملة الأمريكية. يظهر الرئيس الأمريكي الثالث (1801--09)، توماس جيفرسون، على وجه الورقة النقدية. يحتوي الجزء الخلفي على نقش للوحة إعلان الاستقلال لجون ترامبل. طوال عمر الورقة النقدية البالغة 2 دولار قبل عام 1929 كعملة ورقية كبيرة الحجم، تم إصدارها كمذكرة الولايات المتحدة، أو مذكرة البنك الوطني، أو الشهادة الفضية، أو ورقة الخزانة أو ""العملة"" وأوراق بنك الاحتياطي الفيدرالي. عندما تم تغيير العملة الأمريكية إلى حجمها الحالي، تم إصدار الورقة النقدية بقيمة 2 دولار فقط كمذكرة أمريكية. استمر الإنتاج حتى عام 1966، عندما توقفت السلسلة. مرت عشر سنوات قبل إعادة إصدار الورقة النقدية بقيمة 2 دولار كمذكرة احتياطية فيدرالية بتصميم عكسي جديد. نادرًا ما يتم تداول الأوراق النقدية من فئة الدولارين نتيجة للسياسات المصرفية مع الشركات مما أدى إلى انخفاض أرقام الإنتاج بسبب قلة الطلب. هذه الندرة النسبية في التداول، إلى جانب نقص المعرفة العامة بأن الفاتورة لا تزال قيد الإنتاج والتداول، ألهمت أيضًا الأساطير الحضرية حول أصالتها وقيمتها، وقد خلقت أحيانًا مشاكل لأولئك الذين يحاولون استخدام الفاتورة لإجراء عمليات شراء.",1,نعم.,1,1
1828,هل لدى أبقار المرتفعات الذكور والإناث قرون؟,ماشية المرتفعات (الغيلية الاسكتلندية: Bò Ghàidhealach؛ الاسكتلندية: Heilan coo) هي سلالة ماشية اسكتلندية. لديهم قرون طويلة ومعاطف طويلة متموجة ملونة باللون الأسود أو الرمادي الداكن أو الأحمر أو الأصفر أو الأبيض أو الفضي (تبدو بيضاء ولكن مع أنف أسود) أو كمون، ويتم تربيتها بشكل أساسي من أجل لحومها. نشأت في جزر المرتفعات وجزر هبريدس الخارجية في اسكتلندا وتم ذكرها لأول مرة في القرن السادس الميلادي. وصف كتاب القطيع الأول نوعين متميزين من ماشية المرتفعات، ولكن بسبب التهجين بين الاثنين، يوجد الآن نوع واحد فقط ومسجل. ومنذ ذلك الحين تم تصديرها إلى جميع أنحاء العالم.,1,نعم.,1,1
2684,هو فيلم شكل الماء مقتبس من كتاب,فكرة شكل الماء تشكلت أثناء إفطار ديل تورو مع دانييل كراوس في عام 2011، والذي شارك معه لاحقًا في كتابة رواية Trollhunters. يُظهر أوجه التشابه مع الفيلم القصير لعام 2015 الفضاء بيننا. كما أنها مستوحاة بشكل أساسي من ذكريات طفولة ديل تورو عن رؤية مخلوق من البحيرة السوداء والرغبة في رؤية جيل مان وكاي لورانس (الذي تلعب دوره جولي آدامز) ينجحان في علاقتهما الرومانسية. عندما كان ديل تورو يجري محادثات مع شركة Universal لتوجيه نسخة جديدة من فيلم Creature from the Black Lagoon، حاول طرح نسخة تركز أكثر على منظور المخلوق، حيث انتهى الأمر بالمخلوق مع البطلة النسائية، لكن المديرين التنفيذيين في الاستوديو رفضوا هذا المفهوم.,0,لا.,0,1
671,كيلي وريان لا يزالان على الهواء,مع جذور في صباحا. لوس أنجلوس و أ.م. نيويورك، بدأ البث المباشر باسم The Morning Show، الذي استضافه ريجيس فيلبين وسيندي غارفي. ارتفع العرض إلى الصدارة الوطنية باسم Live with Regis و Kathie Lee، عندما انضمت Kathie Lee Gifford إلى Philbin. استمر هذا التجسيد للبرنامج لمدة 12 عامًا واستمر في العيش مع ريجيس وكيلي لمدة عقد آخر قبل أن يتم إقران ريبا، بعد استضافته مع مضيفين مشاركين لمدة عام تقريبًا، مع نجم اتحاد كرة القدم الأميركي السابق مايكل ستراهان. حقق الامتياز نجاحًا طويل الأمد وفاز بجائزة Daytime Emmy Award لأفضل برنامج حواري ومضيفي برامج حوارية متميزين. في 19 يناير 2016، تم تجديد العرض خلال موسم 2019–20. في 12 فبراير 2016، ركزت حلقة خاصة على 15 عامًا لريبا كجزء من البرنامج. في 18 أبريل 2016، أعلن ستراهان وABC أنه سيغادر العرض للانضمام إلى برنامج Good Morning America على قناة ABC بدوام كامل. في 1 مايو 2017، أُعلن أن رايان سيكريست سينضم إلى ريبا كمضيف مشارك دائم جديد لها، خلفًا لستراهان.,1,نعم,1,1
1241,طيران كندا روج هو نفسه طيران كندا,"طيران كندا روج، هي شركة طيران منخفضة التكلفة تابعة لشركة طيران كندا. تم دمج Air Canada Rouge بالكامل في شبكات Air Canada الرئيسية وشبكات Air Canada Express؛ تُباع الرحلات الجوية بأرقام رحلات AC ولكنها مُدرجة على أنها ""تُشغلها شركة Air Canada Rouge"" (على غرار الرحلات الجوية الإقليمية التي يتم تشغيلها تحت شعار Air Canada Express). Rouge تعني ""أحمر"" بالفرنسية.",0,لا.,0,1
711,هل هناك شيء مثل الدبور الأزرق,دبور الطين الأزرق (Chalybion californicum) هو نوع أزرق معدني من دبور دبور الطين وهو المفترس الرئيسي لعناكب الأرملة السوداء. تقوم الإناث ببناء أعشاشها الخاصة، ولكن في بعض الأحيان تقوم بتجديد الأعشاش التي تركتها الدبابير الطينية الأخرى، وخاصة Sceliphron. انها ليست عدوانية عادة. إنه مشابه في الشكل واللون لصياد الكريكيت الأزرق الفولاذي (Chlorion aerarium). مثل الأنواع الأخرى من الدبابير، لا يمتلك الذكور مُبيضًا للبيض، وبالتالي لا يمكنهم اللدغ.,1,نعم.,1,1
1062,هل مات بارني عندما التقيت بوالدتك؟,"يدور الموسم الأخير حول عطلة نهاية الأسبوع لحفل زفاف بارني وروبن. بعد بعض المخاوف من كلا الجانبين، تزوجا في ""نهاية الممر"" بعد أن تعهد بأن يكون صادقًا معها دائمًا. تكشف خاتمة المسلسل، ""Last Forever""، أنه بعد ثلاث سنوات من زفافهما، انفصلا لأن جدول سفر روبن المحموم يمنعهما من قضاء أي وقت معًا. يعود بارني إلى أسلوب حياة يمارس الجنس بلا معنى مع عدة نساء لعدة سنوات بعد ذلك، حتى يحمل في إحدى مواقفه التي تقضيها ليلة واحدة. إنه يكره فكرة أن يكون أبًا حتى يوم ولادة طفلته - فتاة تدعى إيلي -. يقع في حبها من النظرة الأولى ويصبح أبًا مخلصًا، ويبتعد عن أسلوب حياته كلاعب إلى الأبد.",0,لا.,0,1
1789,هل تتساقط بطانة الرحم أثناء عملية الزرع,ومع ذلك، في حالة الزرع، لا يتم امتصاص بطانة الرحم أو تساقطها. بدلا من ذلك، فإنه يبقى كما الساقط. يصبح الساقط جزءًا من المشيمة؛ فهو يوفر الدعم والحماية أثناء الحمل.,0,لا.,0,1
819,هل يعني الحياد النقدي أن التغيرات في عرض النقود لا يمكن أن تؤثر أبدًا على الناتج المحلي الإجمالي الحقيقي؟,حياد المال هو فكرة أن التغير في مخزون المال يؤثر فقط على المتغيرات الاسمية في الاقتصاد مثل الأسعار والأجور وأسعار الصرف، مع عدم وجود تأثير على المتغيرات الحقيقية، مثل العمالة والناتج المحلي الإجمالي الحقيقي والاستهلاك الحقيقي. يعد حياد المال فكرة مهمة في الاقتصاد الكلاسيكي ويرتبط بالانقسام الكلاسيكي. وهو يعني ضمنا أن البنك المركزي لا يؤثر على الاقتصاد الحقيقي (على سبيل المثال، عدد الوظائف، وحجم الناتج المحلي الإجمالي الحقيقي، وحجم الاستثمار الحقيقي) عن طريق خلق المال. وبدلاً من ذلك فإن أي زيادة في المعروض من النقود سوف يقابلها ارتفاع متناسب في الأسعار والأجور. ويشكل هذا الافتراض الأساس لبعض نماذج الاقتصاد الكلي السائدة (على سبيل المثال، نماذج دورة الأعمال الحقيقية). ويرى آخرون مثل النظرية النقدية أن المال محايد على المدى الطويل فقط.,1,لا.,0,0
2537,هو فيلم غرفة الحرب مبني على قصة حقيقية,غرفة الحرب هو فيلم درامي مسيحي أمريكي لعام 2015 من إخراج أليكس كندريك وكتبه هو وستيفن كندريك. إنه الفيلم الخامس للأخوين كندريك والأول من خلال شركة Kendrick Brothers Productions التابعة لهم. اشتركت شركة Provident Films وAfirm Films وTriStar Pictures مع الأخوين كندريك لإصدار الفيلم.,0,نعم,1,0
1143,هل هناك تكملة لشبح الأوبرا؟,الحب لا يموت أبدًا هي مسرحية موسيقية رومانسية من تأليف أندرو لويد ويبر وكلمات جلين سلاتر وكتاب من تأليف لويد ويبر وبن إلتون وفريدريك فورسيث وسلاتر. إنه تكملة للمسرحية الموسيقية الطويلة The Phantom of the Opera وتم اقتباسها بشكل فضفاض من رواية فورسيث The Phantom of Manhattan (1999).,1,نعم.,1,1
1142,هو دان مارينو في قاعة الشهرة,من الأفضل أن نتذكره بسبب إطلاقه السريع وذراعه القوية، ساعد مارينو فريق Dolphins على أن يصبحوا متنافسين ثابتين في فترة ما بعد الموسم، مما قادهم إلى التصفيات عشر مرات وظهور Super Bowl مرة واحدة في XIX، على الرغم من أن الفوز باللقب استعصى عليه في النهاية خلال مسيرته. يعتبر مارينو من قبل الكثيرين أحد أعظم اللاعبين الذين لم يفوزوا أبدًا بلقب Super Bowl ولديه أكبر عدد من الانتصارات المهنية للاعبي الوسط ولم يفوزوا بلقب عند 155. وقد تم إدراجه في قاعة مشاهير كرة القدم للمحترفين في عام 2005.,1,نعم.,1,1
250,هل يحتوي أحد الكروماتيدات الشقيقة على نصف الحمض النووي للكروموسوم؟,"يشير الكروماتيد الشقيق إلى النسخ المتطابقة (الكروماتيدات) المتكونة من تضاعف الحمض النووي للكروموسوم، حيث يتم ربط النسختين معًا بواسطة سنترومير مشترك. بمعنى آخر، يمكن القول أيضًا أن الكروماتيد الشقيق هو ""نصف"" الكروموسوم المضاعف. ويسمى زوج من الكروماتيدات الشقيقة بالثنائي. يتم إنشاء مجموعة كاملة من الكروماتيدات الشقيقة أثناء مرحلة التوليف (S) من الطور البيني، عندما يتم تكرار جميع الكروموسومات الموجودة في الخلية. يتم فصل الكروماتيدات الشقيقة عن بعضها البعض إلى خليتين مختلفتين أثناء الانقسام الفتيلي أو أثناء التقسيم الثاني للانقسام الاختزالي.",1,نعم.,1,1
1290,هل لا تزال كندا جزءاً من الملكية البريطانية؟,تعد كندا واحدة من أقدم الممالك المستمرة في العالم. تأسست الملكية في كندا في البداية في القرن السادس عشر، وتطورت من خلال الخلافة المستمرة للملوك الفرنسيين والبريطانيين إلى الملوك الكنديين المستقلين اليوم، الذين يشار إلى مؤسستهم أحيانًا بالعامية باسم تاج القيقب.,1,لا.,0,0
344,هو المغني من طمس في الغوريلاز,دامون ألبارن OBE (/ ˈdeɪmən ˈælbɑːrn / ؛ من مواليد 23 مارس 1968) هو موسيقي ومغني وكاتب أغاني ومنتج تسجيلات إنجليزي. اشتهر بأنه المغني الرئيسي لفرقة الروك البريطانية Blur وكذلك المؤسس المشارك والمغني الرئيسي والعازف وكاتب الأغاني الرئيسي لفرقة Gorillaz الافتراضية.,1,نعم.,1,1
2492,هي عين الإعصار منخفض الضغط,العين هي منطقة ذات طقس هادئ في الغالب في وسط الأعاصير الاستوائية القوية. عين العاصفة عبارة عن منطقة دائرية تقريبًا، يبلغ قطرها عادةً 30-65 كيلومترًا (20-40 ميلًا). وهي محاطة بجدار العين، وهي حلقة من العواصف الرعدية الشاهقة حيث تحدث أشد الأحوال الجوية وأعلى الرياح. يحدث أدنى ضغط جوي للإعصار في العين ويمكن أن يكون أقل بنسبة تصل إلى 15 بالمائة من الضغط خارج العاصفة.,1,نعم,1,1
642,هل هناك كونغ فو باندا جديد يخرج؟,تتكون سلسلة Kung Fu Panda من DreamWorks Animation من ثلاثة أفلام: Kung Fu Panda (2008)، Kung Fu Panda 2 (2011) وKung Fu Panda 3 (2016). تم توزيع الفيلمين الأولين بواسطة شركة باراماونت بيكتشرز، بينما تم توزيع الفيلم الثالث بواسطة شركة 20th Century Fox. تم أيضًا إصدار ثلاثة أفلام قصيرة، أسرار الخمسة الغاضبين (2008)، Kung Fu Panda Holiday Special (2010) و Kung Fu Panda: Secrets of the Masters (2011). مسلسل تلفزيوني لشبكة تلفزيون نيكلوديون، كونغ فو باندا: أساطير الروعة، تم عرضه لأول مرة في خريف عام 2011. مسلسل ثان بعنوان كونغ فو باندا: كفوف القدر، قيد التطوير حاليًا ومن المقرر إصداره على أمازون برايم. في عام 2018.,1,نعم.,1,1
733,هل يمكنك ركوب القارب من بحيرة إيري إلى بحيرة أونتاريو؟,قناة ويلاند هي قناة للسفن في أونتاريو، كندا، تربط بحيرة أونتاريو وبحيرة إيري. إنه يشكل قسمًا رئيسيًا من طريق سانت لورانس البحري. عبر شبه جزيرة نياجرا من بورت ويلر إلى بورت كولبورن، فإنه يمكّن السفن من الصعود والنزول في جرف نياجرا وتجاوز شلالات نياجرا.,1,نعم.,1,1
668,هل كانت الشفاطات مصنوعة من الورق؟,قش الشرب أو أنبوب الشرب عبارة عن أنبوب صغير يسمح لمستخدمه باستهلاك المشروبات بسهولة أكبر. يتم استخدام أنبوب رفيع من الورق أو البلاستيك (مثل البولي بروبيلين والبوليسترين) أو مادة أخرى عن طريق وضع أحد طرفيه في الفم والآخر في المشروب. مزيج من العمل العضلي لللسان والخدين يقلل من ضغط الهواء في الفم وفوق السائل الموجود في القش، وعندها يجبر الضغط الجوي المشروب على المرور عبر القش. يمكن أن تكون شفاطات الشرب مستقيمة أو تحتوي على قطعة منفاخ قابلة لضبط الزاوية.,1,نعم.,1,1
2328,هل فيلم ذهب الطفل ذهب قصة حقيقية,"ذهب حبيبي ذهب هو فيلم درامي غامض أمريكي من نوع نوير جديد لعام 2007 من إخراج بن أفليك. في أول فيلم روائي طويل له، شارك أفليك في كتابة السيناريو مع آرون ستوكارد استنادًا إلى رواية Gone, Baby, Gone التي كتبها دينيس ليهان. الفيلم من بطولة كيسي أفليك وميشيل موناغان في دور محققين خاصين يبحثان عن فتاة صغيرة تم اختطافها من حي دورتشستر في بوسطن. يشمل فريق الدعم مورغان فريمان وإد هاريس وإيمي رايان.",0,لا.,0,1
101,أيرلندا الشمالية هي جزء من بريطانيا العظمى,"يهيمن على الجزيرة مناخ بحري مع اختلافات طفيفة في درجات الحرارة بين الفصول. من الناحية السياسية، تعد بريطانيا العظمى جزءًا من المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية، وتشكل معظم أراضيها. تقع معظم إنجلترا واسكتلندا وويلز في الجزيرة. غالبًا ما يستخدم مصطلح ""بريطانيا العظمى"" ليشمل إنجلترا واسكتلندا وويلز بأكملها بما في ذلك الجزر المجاورة لها؛ ويتم تطبيقه أحيانًا ولكن بشكل مثير للجدل على المملكة المتحدة ككل في بعض السياقات.",0,نعم,1,0
28,هل الغابة المسحورة في ولاية أوريغون لا تزال مفتوحة؟,الغابة المسحورة هي مدينة ملاهي تقع في تورنر في ولاية أوريغون الأمريكية، بجوار الطريق السريع 5 جنوب سالم مباشرة. افتتح المبدع روجر توفت الحديقة في عام 1971 بعد سبع سنوات من البناء. واليوم، لا تزال عائلة Tofte تمتلك وتدير الحديقة التي تبلغ مساحتها 20 فدانًا (8.1 هكتارًا).,1,نعم.,1,1
798,هل تحصل على المال الذي فزت به في خطر,يحتفظ أفضل الهدافين في كل مباراة بقيمة مكاسبهم نقدًا، ويعودون للعب في المباراة التالية. يحصل غير الفائزين على جوائز ترضية. منذ 16 مايو 2002، بلغت جوائز الترضية 2000 دولار للمتسابق (المتسابقين) صاحب المركز الثاني و1000 دولار للمتسابق صاحب المركز الثالث. نظرًا لأن العرض لا يوفر عمومًا تذكرة سفر أو إقامة للمتسابقين، فإن جوائز الترضية النقدية تخفف العبء المالي على المتسابقين. يتم توفير استثناء للأبطال العائدين الذين يتعين عليهم القيام بعدة رحلات جوية إلى لوس أنجلوس.,1,لا.,0,0
576,كان فيل كولينز وبيتر غابرييل في سفر التكوين في نفس الوقت,تم تشكيل Genesis من قبل خمسة تلاميذ تشارترهاوس بما في ذلك بانكس وروثرفورد وغابرييل وأنتوني فيليبس، وقد تم تسمية سفر التكوين من قبل التلميذ السابق جوناثان كينج، الذي رتب لهم تسجيل العديد من الأغاني الفردية والألبوم غير الناجح. بعد الانفصال عن King، بدأت المجموعة في التجول بشكل احترافي، والتوقيع مع Charisma Records. بعد رحيل فيليبس، قامت جينيسيس بتجنيد كولينز وهاكيت وسجلت العديد من ألبومات أسلوب الروك التقدمي، مع عروض حية تتمحور حول أزياء وعروض غابرييل المسرحية. حققت المجموعة نجاحًا تجاريًا في البداية في أوروبا القارية، قبل أن تدخل قوائم المملكة المتحدة مع فوكستروت (1972). لقد تبعوا ذلك ببيع إنجلترا بالجنيه الاسترليني (1973) والحمل يرقد في برودواي (1974) قبل أن يغادر غابرييل المجموعة.,1,نعم.,1,1
1932,لا يزال هناك دليل على الهواء,Body of Proof هو مسلسل تلفزيوني درامي طبي أمريكي تم عرضه على قناة ABC من 29 مارس 2011 إلى 28 مايو 2013، وقام ببطولته دانا ديلاني في دور الفاحصة الطبية الدكتورة ميغان هانت. تم إنشاء المسلسل بواسطة كريس مورفي وإنتاج ABC Studios. تم إلغاء العرض من قبل ABC بعد ثلاثة مواسم.,0,لا.,0,1
1504,هي جامعة سانت توماس غير ربحية,جامعة سانت توماس (المعروفة أيضًا باسم سانت توماس) هي جامعة خاصة، كاثوليكية، للفنون الحرة، وجامعة أبرشية تقع في سانت بول ومينيابوليس، مينيسوتا. تأسست عام 1885 كمدرسة دينية كاثوليكية، وسميت على اسم توما الأكويني، اللاهوتي والفيلسوف الكاثوليكي في العصور الوسطى والذي كان شفيع الطلاب. يسجل في سانت توماس حاليًا ما يقرب من 10000 طالب، مما يجعلها أكبر جامعة خاصة غير ربحية في مينيسوتا. أصبحت جولي سوليفان الرئيس الخامس عشر في تاريخ الجامعة في عام 2013.,1,نعم,1,1
1338,هل يمكنك الحصول على جنحة تم شطبها في تكساس؟,"يسمح قانون الشطب في تكساس بشطب الاعتقالات التي لم تؤد إلى إدانة، والجنح من الدرجة C إذا تلقى المدعى عليه حكمًا مؤجلًا، وأكمل الإشراف المجتمعي. إذا ثبت أن المدعى عليه مذنب، أو أقر بأنه مذنب، أو لم يطعن في أي جريمة بخلاف جنحة من الدرجة ""ج""، فإنه غير مؤهل للشطب؛ ومع ذلك، قد يكون مؤهلاً لعدم الإفصاح إذا تم منح الحكم المؤجل.",1,نعم.,1,1
1109,هل هناك جولتان فقط في مسودة الدوري الاميركي للمحترفين؟,"مسودة الدوري الاميركي للمحترفين هي حدث سنوي يعود تاريخه إلى عام 1947 حيث يمكن للفرق (الثلاثين الآن) من الاتحاد الوطني لكرة السلة (NBA) تجنيد اللاعبين المؤهلين والراغبين في الانضمام إلى الدوري. هؤلاء عادةً ما يكونون لاعبي كرة سلة جامعيين، لكن اللاعبين الدوليين مؤهلون أيضًا للتجنيد. يكون لاعبو الكلية الذين أنهوا أهليتهم الجامعية لمدة أربع سنوات مؤهلين تلقائيًا للاختيار، بينما يتعين على طلاب الطبقة الدنيا الإعلان عن أهليتهم والتخلي عن أهليتهم الجامعية المتبقية. اللاعبون الدوليون الذين لا يقل عمرهم عن 22 عامًا مؤهلون تلقائيًا للاختيار، بينما يتعين على اللاعبين الذين تقل أعمارهم عن 22 عامًا الإعلان عن أهليتهم. غالبًا ما يُطلق على اللاعبين غير المؤهلين تلقائيًا ولكنهم أعلنوا أهليتهم اسم ""المشتركين المبكرين"" أو ""المرشحين للدخول المبكر"". تتم المسودة عادة في نهاية شهر يونيو، خلال موسم الإجازة في الدوري الاميركي للمحترفين. منذ عام 1989، تتكون المسودة من جولتين؛ هذا أقصر بكثير من مسودات الدخول للبطولات الرياضية الاحترافية الكبرى الأخرى في الولايات المتحدة وكندا، والتي تجري جميعها سبع جولات على الأقل. يتم اختيار ستين لاعبًا في كل مسودة. لا يجوز لأي لاعب التوقيع مع الدوري الاميركي للمحترفين حتى يكون مؤهلاً للحصول على مسودة واحدة على الأقل.",1,نعم.,1,1
2921,هو شخص ولد في غوام مواطن أمريكي,تتعامل أقسام منفصلة من القانون مع المناطق التي اكتسبتها الولايات المتحدة بمرور الوقت، مثل ألاسكا 8 جامعة جنوب كاليفورنيا. § 1404 وهاواي 8 جامعة جنوب كاليفورنيا. § 1405، كلاهما مدمج وغير مدمج بورتوريكو 8 جامعة جنوب كاليفورنيا. § 1402، جزر فيرجن الأمريكية 8 جامعة جنوب كاليفورنيا. § 1406، وغوام 8 جامعة جنوب كاليفورنيا. § 1407. يمنح كل قسم من هذه الأقسام الجنسية للأشخاص الذين يعيشون في هذه الأراضي اعتبارًا من تاريخ معين، وعادةً ما يمنح وضع المولود الأصلي للأشخاص المولودين في الأراضي المدمجة بعد ذلك التاريخ.,1,نعم,1,1
336,هل عيد ميلاد الملكة عطلة رسمية في فيكتوريا؟,في جميع الولايات والأقاليم باستثناء كوينزلاند وأستراليا الغربية، يتم الاحتفال بعيد ميلاد الملكة في يوم الاثنين الثاني من شهر يونيو. نظرًا لأن أستراليا الغربية تحتفل بيوم أستراليا الغربية (يوم التأسيس سابقًا) في أول يوم اثنين من شهر يونيو، فإن حاكم أستراليا الغربية يعلن اليوم الذي ستحتفل فيه الولاية بعيد ميلاد الملكة، استنادًا إلى الفصول الدراسية وعرض بيرث الملكي. لا توجد قاعدة ثابتة لتحديد هذا التاريخ قبل إعلانه، على الرغم من أنه عادة ما يكون يوم الاثنين الأخير من شهر سبتمبر أو أول يوم اثنين من شهر أكتوبر: في عام 2011، تم نقل عطلة عيد ميلاد الملكة في غرب أستراليا من الاثنين 3 أكتوبر 2011 إلى الجمعة، 28 أكتوبر 2011 ليتزامن مع اجتماع رؤساء حكومات الكومنولث (CHOGM) الذي عقد في بيرث. في كوينزلاند، يتم الاحتفال به في أول يوم اثنين من شهر أكتوبر.,1,نعم.,1,1
3034,هل لدى Halo 2 إنجازات على Xbox 360؟,في 9 فبراير 2006، أعلن نيك بارون أنه سيتم إصدار نسخة من Halo 2 على الكمبيوتر الشخصي، حصريًا لنظام التشغيل Windows Vista. على الرغم من أن هذا كان قرارًا متعمدًا من قبل Microsoft لدفع مبيعات نظام التشغيل Vista، إلا أنه من الممكن تمكين اللعبة من اللعب على نظام التشغيل Windows XP من خلال تصحيح غير مصرح به من جهة خارجية. تم نقل اللعبة بواسطة فريق صغير في Microsoft Game Studios (الاسم الرمزي Hired Gun) الذي عمل بشكل وثيق مع Bungie. باعتبارها أحد عناوين إطلاق Games for Windows -- Live، قدمت اللعبة ميزات Live غير المتوفرة في إصدار Xbox، مثل دعم الدليل والإنجازات. أضاف منفذ Windows أيضًا خريطتين حصريتين متعددتي اللاعبين ومحرر الخرائط.,0,لا.,0,1
739,هل هناك حد زمني للتصديق على التعديل؟,"بدأت ممارسة تحديد الوقت المتاح للولايات للتصديق على التعديلات المقترحة في عام 1917 مع التعديل الثامن عشر. جميع التعديلات المقترحة منذ ذلك الحين، باستثناء التعديل التاسع عشر وتعديل عمالة الأطفال (الذي لا يزال معلقًا)، تضمنت موعدًا نهائيًا، إما في نص التعديل المقترح، أو في القرار المشترك الذي ينقله إلى الولايات. ويبدأ سريان الموعد النهائي للتصديق ""الساعة"" في اليوم الذي يتم فيه الانتهاء من الإجراء النهائي في الكونجرس. يجوز التصديق على التعديل في أي وقت بعد الإجراء النهائي الذي يتخذه الكونجرس، حتى لو لم يتم إخطار الولايات رسميًا بعد.",1,نعم.,1,1
1580,هل اكتشف متسابق السرعة أن المتسابق X هو شقيقه؟,"على مدار مسار Speed ​​Racer، يتم الكشف عن هوية Racer X باستمرار للجمهور في كل حلقة يظهر فيها تقريبًا، بينما لا يكون Speed ​​على علم بذلك. يبدأ سبيد في الشك في أن المتسابق X قد يكون في الواقع أخيه الأكبر المنفصل عنه في ملحمة ""تحدي المتسابق المقنع"" (الحلقتان 3 و4). يكتشف سبيد أن Racer X هو شقيقه المفقود منذ فترة طويلة قرب نهاية المسلسل في The Trick Race.",1,نعم.,1,1
2965,يمكنك الذهاب إلى الدوري الاميركي للمحترفين خارج المدرسة الثانوية,إن المجندين في المدرسة الثانوية في NBA هم لاعبون تم تجنيدهم في الرابطة الوطنية لكرة السلة (NBA) مباشرة بعد تخرجهم من المدرسة الثانوية دون لعب كرة السلة على المستوى الجامعي. تُعرف أيضًا عملية القفز مباشرة من المدرسة الثانوية إلى المستوى المهني باسم الانتقال إلى المستوى الإعدادي. منذ عام 2006، تم حظر ممارسة تجنيد لاعبي المدرسة الثانوية بموجب اتفاقية المفاوضة الجماعية الجديدة، والتي تتطلب أن يكون عمر اللاعبين الذين دخلوا المسودة 19 عامًا وأن يكونوا على الأقل سنة واحدة من المدرسة الثانوية. خلافًا للاعتقاد الشائع، لا يتعين على اللاعب أن يلعب لمدة عام على الأقل في كرة السلة الجامعية، حيث يمكن للاعب اختيار اللعب في دوري احترافي آخر بدلاً من ذلك (مثل NBA G League أو خاصة في مكان ما في الخارج) مثل Brandon Jennings أو Emmanuel Mudiay في إيطاليا والصين على التوالي، تأخذان ببساطة العام إجازة، كما هو الحال مع ميتشل روبنسون، أو حتى تتأخران لمدة عام في المدرسة الثانوية قبل الإعلان عن التجنيد، كما هو الحال مع ساتنام سينغ بهامارا أو ثون ميكر.,1,نعم.,1,1
635,هل يمكنك حمل سلاح عليك في كاليفورنيا؟,"ولاية كاليفورنيا هي الولاية التي ""يجوز لها إصدار"" تصاريح حمل الأسلحة المخبأة. تتراوح رغبة سلطات الإصدار في كاليفورنيا من عدم وجود مشكلة في معظم المناطق الحضرية إلى إصدارها في المقاطعات الريفية. بالإضافة إلى ذلك، يمكن للسلطة المُصدرة أيضًا فرض قيود على حامل تصريح اتفاقية الأسلحة التقليدية، مثل قصر الحمل المخفي فقط على الأغراض المدرجة في طلب تصريح اتفاقية الأسلحة التقليدية المعتمد. ومع ذلك، فإن تصاريح الحمل المخفية صالحة على مستوى الولاية، بغض النظر عن مكان إصدارها. وهذا يخلق موقفًا حيث لا يمكن للمقيمين في المواقع التي يُفترض أنها لا توجد مشكلة مثل لوس أنجلوس وسان فرانسيسكو أن يحملوا سلاحًا ناريًا مخفيًا بشكل قانوني، ولكن يمكن للمقيمين من المقاطعات الأخرى التي لديها سياسات إصدار أكثر تساهلاً في اتفاقية الأسلحة التقليدية حمل سلاح ناري مخفي بشكل قانوني داخل هذه الولايات القضائية نفسها. لا تعترف كاليفورنيا بتصاريح الحمل المخفي الصادرة عن ولايات أخرى، ويُمنع عمومًا غير المقيمين من الحصول على تصريح حمل مخفي في كاليفورنيا. أولئك المؤهلون لحمل بندقية أو بندقية أو مسدس بموجب قانون سلامة موظفي إنفاذ القانون الفيدرالي لا يخضعون لبعض قوانين ولاية كاليفورنيا.",1,نعم.,1,1
1283,شهادة التأسيس هي نفس عقد التأسيس,في الولايات المتحدة، تُستخدم عادة شهادة التأسيس كوصف بديل لعقد تأسيس الشركة. تشكل شهادة التأسيس أو عقد التأسيس جزءًا أساسيًا من الوثائق التأسيسية للشركة. في الأنظمة القانونية الإنجليزية والكومنولث، عادة ما تكون شهادة التأسيس شهادة بسيطة صادرة عن السجل الحكومي ذي الصلة كتأكيد على التأسيس الواجب والوجود الصحيح للشركة.,1,نعم.,1,1
2887,هل يمكن للإنسان أن يكون له أعضاء ذكرية وأنثوية,تم وصف بعض البشر تاريخيًا بالخنثى الحقيقيين إذا كانت أنسجتهم التناسلية تحتوي على أنسجة الخصية والمبيض، أو خنوثيين كاذبين إذا كان مظهرهم الخارجي (النمط الظاهري) يختلف عن الجنس المتوقع من الغدد التناسلية الداخلية. لقد فقدت هذه اللغة شعبيتها بسبب المفاهيم الخاطئة والدلالات التحقيرية المرتبطة بالمصطلحات، وكذلك التحول إلى التسميات القائمة على علم الوراثة.,1,نعم.,1,1
