row_idx,question,sol1,sol2,sol3,sol4,gold_label_idx,pred_text,pred_label_idx,correct
3498,"دع V يكون مساحة فيكتورية حقيقية ذات أبعاد محددة و دع P يكون تحولًا خطيًا لـ V بحيث يكون P^2 = P. أيهما يجب أن يكون صحيحًا؟
I. P قابل للاسترجاع.
II. P قابل للقطرة.
III. P إما تحول الهوية أو تحول الصفر.",لا شيء,I فقط,II فقط,III فقط,2,ب,1,0
1151,ما هي إحدى أشكال الضرر التي قد يتعرض لها مشاركوا البحوث؟,إصابة جسدية,التوتر والقلق,تدني التطور,كل ما سبق,3,د,3,1
2498,نفترض أن نوى 13C في جزيء في مطياف بتردد 600 ميغاهرتز يمكن تأكيد 100% (p = 1). إذا كان T1 = 5.0 ثانية، فكم من الوقت يستغرق p للوصول إلى قيمة مساوية للضبط الحراري مرتين عند 298 K؟,[الانحلال القطبي يتلاشى بشكل أسي: p(t) = [p(0) - peq]exp(-t/T1) + peq.],72.0 ثانية,56.6 ثانية,12.7 ثانية,1,ب,1,1
752,إذا اشترت شركة XYZ لوحة أصلية للرسام ماتيس لتعلقها في غرفة المجلس الخاصة بها، فإن,ينخفض الناتج المحلي الإجمالي بمقدار قيمة الشراء لأن الاستهلاك ينخفض.,يزيد الناتج المحلي الإجمالي بمقدار قيمة الشراء لأن الاستثمار يزيد.,لا تؤثر الصفقة على الناتج المحلي الإجمالي لأنها بيع لسلعة مستعملة.,ينخفض الناتج القومي الإجمالي لأن الاستثمار ينخفض.,2,ب,1,0
12176,"منظمة غير حكومية غير هادفة للربح امتلكت الاستثمارات التالية:
التكلفة، القيمة العادلة (بداية العام)، القيمة العادلة (نهاية العام)
السهم أ (100 سهم)، 50 دولار للسهم، 45 دولار، 51 دولار
السهم بي (200 سهم)، 40 دولار للسهم، 41 دولار، 49 دولار
ما هو مبلغ الاستثمارات في الأسهم التي ينبغي الإعلان عنها في كشف المركز المالي الختامي؟","12,700 دولار","13,000 دولار","13,800 دولار","14,900 دولار",3,ج,2,0
8445,أي من العبارات التالية لن يتفق أتباع الإقتصاديين الأصحاب لنظرية العرض معها؟,تتسبب التغييرات الضريبية في تحولات في العرض الكلي بشكل يعمل ضد التحولات في الطلب الكلي وبالتالي يقلل من تأثير التغيير الضريبي على الناتج المحلي الإجمالي الحقيقي.,من المرجح أن يزيد خفض الضرائب من العرض الكلي من خلال تعزيز الادخار والاستثمار وبالتالي تجميع رؤوس المال.,من المرجح أن ينقص زيادة الضرائب العرض الكلي من خلال تقليل الأجور بعد الضرائب وبالتالي توفير دوافع للعمل.,من المرجح أن يزيد خفض الضرائب العرض الكلي من خلال توفير مكافآت أكبر للمخاطرة.,0,أ,0,1
9319,مشتري يشتري منزلاً كبيرًا ومحافظًا بالقرب من حرم جامعة. تمكّنت من شراء المنزل بسعر جيد للغاية لأنه كان موجودًا عبر الشارع مباشرةً من منزل نسكن الطلاب المعروف بحفلاته المكثفة في وقت متأخر من الليل. كانت تعلم المشتريه بسمعة النسكن قبل شراء المنزل. كانت السمعة مستحقة تمامًا، ووجدت المشتريه أن الضوضاء الصادرة من الأحزاب غير مريحة للغاية ومزعجة. طلبت المشتريه من محاميها الإرشاد القانوني بشأن مزاعم محتملة بخصوص الإزعاج ضد نسكن الطلاب. أي من الإجابات التالية ستعبر بشكل أفضل عن القانون المعمول به؟,"""ليس لديك أي مطالبة بالإزعاج، لأن أعضاء النسكن لهم الحق في استخدام ممتلكاتهم كما يحلو لهم.""","""ليس لديك أي مطالبة بالإزعاج، لأنك أتيت إلى مصدر الإزعاج.""","""قد يكون لديك مطالبة بالإزعاج، ولكن حقيقة أنك اشتريت المنزل بالكامل على علم بالأنشطة المتأخرة المعتادة في النسكن ستظل ضدها وقد تساعد في هزيمتها.""","""ستتمكن من الحصول على تعويضات في حالة الإزعاج، لأن أنشطة أعضاء النسكن في وقت متأخر من الليل تنتهك حقك في الاستمتاع الهادئ بممتلكاتك.""",2,د,3,0
293,اتفق المشتري شفهيًا مع البائع على شراء منزل البائع مقابل 100،000 دولار. أعطى المشتري البائع عرضًا مكتوبًا وشيكاً مؤرخًا لـ 5% من السعر. قبل أن يوقع البائع نموذج العرض أو يودع الشيك، تلقى عرضًا بسعر طلبه الكامل بقيمة 120،000 دولار من طرف آخر. اتصل البائع بالمشتري وألغى الصفقة. دعا المشتري إلى تنفيذ العقد بناءً على فهم شفهي، جنبا إلى جنب مع العرض المكتوب والشيك، التي أيدت اتفاقًا يمكن تنفيذه. هل سينجح المشتري في هذه القضية؟,نعم، لأن هناك اتفاق شفهي وشيك للدفع المقدم كان إثباتاً على دفع المقابل.,لا، لأن طرح البائع لم يتم قبوله، وقبل القبول كان لدى البائع الحق في البيع لأي شخص.,نعم، لأن المشتري والبائع تفقا بموجب الاتفاق الشفهي الذي يثبت ذلك، إضافة إلى الشيك والعرض المكتوب.,لا، لأن تنفيذ الالتزامات المحددة لا ينطبق على صفقة عقارية سكنية.,1,ب,1,1
11525,تستخدم تحليل QTL لـ,تحديد المناطق الكروموسومية المرتبطة بصفة معقدة في عبر جينية,تحديد الجينات المعبر عنها في مرحلة تطورية,خرائط الجينات في الفيروسات البكتيرية,تحديد مواقع ربط البوليمريز النووي,0,أ,0,1
5791,ما هي الخصائص الأساسية لنظرية الواقعية؟,النظام الدولي فوضوي.,يقوم الدول بتقييم بعضها البعض من حيث القوة والقدرات بدلاً من الاختلافات الداخلية.,الدول هي ممثلون أحاديون وعقلانيون. وستتصرف الدول السيادية بطريقة مناسبة لتحقيق أهدافها.,كل هذه الخيارات.,3,د,3,1
1233,ما هي الميزة التي لا تتوفر في هيكل هرمي؟,سلسلة واضحة من الأوامر,استجابة سريعة للتغيير,الانضباط والاستقرار,عدد قليل من الموظفين يعملون تحت مشرف واحد,1,ب,1,1
767,ما هو الوصف الأفضل للمبادئ الأخلاقية المتعلقة بالتجارة/التبادل كبديل عن جمع الرسوم عن خدمات العلم النفسي المهنية؟,يمكن قبول التبادل/التجارة عند تلبية بعض الشروط.,يحظر الإرشاد الأخلاقي تبادل/تجارة الأصناف (وليس الخدمات).,يحظر الإرشاد الأخلاقي تبادل/تجارة الخدمات (وليس الأصناف).,يحظر الإرشاد الأخلاقي أي نوع من التبادل/التجارة.,0,أ,0,1
1908,يمكن العثور على نقص فيتامين د في كثير من الأحيان كنقص أحد العناصر الغذائية المستقلة، أي في شخص آخر يتمتع بنظام غذائي سليم. السبب الرئيسي لذلك هو:,تؤكل الأطعمة التي تحتوي على كميات كبيرة من فيتامين (د) من قبل الفقراء والأغنياء على حد سواء وفقًا لأسباب ثقافية مختلفة.,تعتمد محتويات فيتامين (د) في الأطعمة على التربة التي نمت فيها الأطعمة لذلك فهي غير مرتبطة بالثروة أو العمر.,معظم فيتامين (د) في الجسم لا يأتي من الطعام لذلك فإن الوصول إلى الطعام ليس عاملاً مهمًا في تحديد حالة فيتامين D.,يمكن للحميات الغذائية التي تحتوي على ما يكفي من المغذيات الأخرى لتعزيز النمو زيادة الحاجة إلى فيتامين (د) بحيث يصبح محدودًا.,2,ب,1,0
3249,جينيفر تتنافس في ماراثون، والذي يبلغ طوله 26.2 ميلاً. إذا قطعت جينيفر النصف الأول من السباق بسرعة 8 أميال في الساعة والنصف الثاني بسرعة 6 أميال في الساعة، فكم يستغرق من الوقت تقريبًا لإكمال السباق؟,2.62,3.74,3.82,4.12,2,ب,1,0
11803,"الغرض من ""تعزيز"" اختبار ديكي-فولر للانحدار هو",ضمان عدم وجود تباين غير متجانس في بقايا اختبار الانحدار.,ضمان توزيع طبيعي لبقايا اختبار الانحدار,ضمان عدم وجود اتصال متقدم في بقايا اختبار الانحدار,ضمان مراعاة كافة عدم الاستقرار في الاعتبار.,2,د,3,0
3939,"تتعلق هذه السؤال بالمعلومات التالية:
 ""حكومة الرايخ الألماني وحكومة الاتحاد الاشتراكي الجماهيري السوفيتي، الراغبتان في تعزيز قضية السلام بين ألمانيا والاتحاد السوفيتي، وبالتنطع من البنود الأساسية لاتفاقية الحياد المبرمة في أبريل 1926 بين ألمانيا والاتحاد السوفيتي، وصلتا إلى اتفاقية التالية:
 المادة الأولى. تلتزم كلا الأطراف المتعاقدتان على الامتناع من أي فعل عدواني أو أي عمل عدائي، أو أي هجوم على بعضهما البعض، سواءً بشكل فردي أو مشترك مع الأطراف الأخرى.
 المادة الثانية. وإذا اعتبرت إحدى الأطراف المتعاقدة جزءًا من عمل عدائي من قبل طرف ثالث، لا يجوز للطرف الآخر المتعاقد أن يدعم هذا الطرف الثالث بأي شكل من الأشكال.
 المادة الثالثة. يجب على حكومتي الطرفين المتعاقدين الاتصال المتواصل في المستقبل من أجل التشاور وتبادل المعلومات حول المشاكل التي تؤثرعلى مصلحتيهما العامة.
 المادة الرابعة. إذا نشأت نزاعات أو صراعات بين الأطراف المتعاقدة، لا يسمح لهما بالمشاركة في أي تكتل للقوى مهما كان موجهًا مباشرةً أو غير مباشرةً ضد الطرف الآخر.
 المادة الخامسة. وإذا نشأت نزاعات أو صراعات بين الأطراف المتعاقدة حول مشاكل بنوع من الأنواع، يجب على الطرفين حل هذه النزاعات أو الصراعات حصرًا من خلال تبادل الآراء الودية أو، إذا لزم الأمر، من خلال إنشاء لجان التحكيم. ""
 معاهدة مولوتوف-ريبنتروب، 1939.
 تم دفع السوفيات بشدة لإنشاء هذا الاتفاق بسبب",وعدت ألمانيا بالمساعدة في استعادة الأراضي السوفياتية المفقودة خلال الحرب العالمية الأولى,فشلت محاولة السوفيات في تشكيل تحالف مع بريطانيا وفرنسا,أرادوا مساعدة الألمان في الاستيلاء على أراضٍ من تشيكوسلوفاكيا,كانوا يحملون دينًا تجاه ألمانيا يعود للحرب العالمية الأولى,1,ب,1,1
3548,من بين الأزلام الثلاثة، من كان غير مرتبط بالآخرين؟,مو,لاري,كيرلي,شمب,1,أ,0,0
8197,ما هو التصميم المعماري الذي تم تطبيقه في النهاية على مجموعة ثقافية بأكملها انتقلت عبر المحيط الهادئ؟,كلوفيس,نينانا كومبليكس,لاپيتا,تقليد الفخار الميكرونيزي,2,ج,2,1
10518,الموقع الرئيسي لإعادة امتصاص الجلوكوز هو,الجمعية الكلوية,النبوب الملتوي القريب,حلقة هنل,قناة الجمع,1,ب,1,1
263,"تم اعتقال المتهم بتهمة الاشتعال العمد والذي يعرف في هذا الاختصاص بأنه ""إحراق شرير أو متعمد لأي بناء أو مسكن"". في وقت اعتقال المتهم، كان داخل مستودع ملتهب وعندما تم القبض عليه، وجدت الشرطة في حوزته كتاب كبريت به أربعة كبريتات مفقودة. في المحاكمة، قدم الادعاء الكتاب كدليل. وبعد جلسة الختامية، وقبل ان ينسحب المحلفون للتداول، قدم القاضي تعليمات حول قانون القضية، وأوضح القاضي للمحلفين أنه يمكنهم استنتاج نية المتهم في إشعال النار بناءً على الحقيقة أن هناك أربع كبريتات مفقودة من الكتاب. اعترض دفاع المتهم على هذا التعليمات التي أعطاها القاضي للمحلفين حول نية المتهم. تعليمات القاضي للمحلفين حول نية المتهم كانت",صحيحة، لأنها تشكل ضربة من الأفتراضات.,صحيحة، لأنها تشكل استنتاجاً مسموحاً به.,غير صحيحة، لأنه يجب على الادعاء أن يثبت كل عناصر الجريمة بما لا يدع مجالاً للشك.,غير صحيحة، لأن التعليمات تحوي مسؤولية الإقناع من الادعاء الى الدفاع.,1,ب,1,1
9172, في إجراء أبحاث السوق الدولية، هناك ثلاثة أنواع من المكافئة. ما هي واحدة منها ليست مكافئة؟,المكافئة المفاهيمية.,المكافئة السوقية.,المكافئة الوظيفية.,المكافئة الترجمية.,1,د,3,0
12188,أمس، تناول ميكا عددًا زوجيًا من الفراولة. كما تناول عددًا فرديًا من التفاح. أي مجموعة يمكن أن تمثل الفراولة ، S ، والتفاح ، A ، الذي تناوله ميكا أمس؟,SSSSS؛ AAA,SSSSS؛ AAAA,SSSSSSSS؛ AAAA,SSSSSSSS؛ A,3,ب,1,0
2440,مجموعة من العلماء أرادت تقدير نسبة الأوز العائدة إلى نفس الموقع لموسم التكاثر التالي. لنفرض أنهم قرروا زيادة حجم العينة من 200 إلى 2،000. كيف سيؤثر هذا على توزيع نسبة العينة؟,توزيع نسبة العينة سيكون أكثر انتشارًا.,توزيع نسبة العينة سيكون أقل انتشارًا.,ستظل انتشار توزيع نسبة العينة دون تأثير.,توزيع نسبة العينة سيشبه بشكل أكبر توزيع برنوميال.,1,ب,1,1
9928,في تاريخ التسويق، متى انتهى فترة الإنتاج؟,في أواخر القرن التاسع عشر.,في أوائل القرن العشرين.,في العشرينات.,بعد نهاية الحرب العالمية الثانية.,2,د,3,0
8975,عادةً ما لا توصى الاختبارات المهنية للاهتمامات كأدوات لاتخاذ القرارات التعليمية,لا توصى عادةً,أجهزة اختيار الوظائف,أدوات لفهم الذات,مصادر المعلومات المهنية,1,أ,0,0
10243,وفقًا لأوراق الفدرالية ، ما هي التأثيرات التي يحدثها الفيدرالية على الفصائل السياسية؟,إنه يوفر بيئة منظمة يمكن للفصائل الازدهار فيها.,إنه يحد من مخاطر التفرقة السياسية عن طريق تخفيف القوة السياسية.,إنه يسمح للفصائل بالسيطرة على المستوى الوطني مع تقييد تأثيرها على حكومات الولايات.,إنه يقضي على أي فرصة لتشكيل الفصائل.,1,ج,2,0
10938,يشير إلى احتمال أن تكون العجز المكتسب مرتبطًا بـ,اضطراب الاكتئاب الشديد,الاضطراب الوِسَوسِيُّ-القَهْرِيُّ,اضطراب الوسواس القهري,الانحرافات الجنسية.,0,ب,1,0
9118,لأي من هذين السيناريوين قام الشخص الرئيسي (الذي يستخدم أنا / لي / ملكي) بفعل شيء خاطئ بشكل واضح من وجهة نظر المعايير الأخلاقية العادية في الولايات المتحدة كما هو في 2020؟ السيناريو 1 | كنت مللتاً فحفرت حفرة لإنشاء مخزن في حديقة منزلي. السيناريو 2 | كنت مستعدًا للعمل قريبًا ، لذلك ذهبت إلى مباراة بيسبول.,خطأ، خطأ,خطأ، ليس خطأ,ليس خطأ، خطأ,ليس خطأ، ليس خطأ,2,أ,0,0
6904,أول مجموعات الحيوانات التي طوّرت أنسجة رئوية كافية لدعم متطلبات التنفس الخاصة بها دون استخدام أعضاء تبادل الغاز الإضافية هي,البرمائيات,الزواحف,الثدييات,الشخصيات اللولبية,1,ب,1,1
5185,ما هي الظروف التي ستؤدي عمومًا إلى إنهاء الالتزامات التعاقدية بموجب القانون؟,التغيير بموافقة الطرفين.,التوافق والوفاء.,التخلف المسبق.,عدم القدرة على الأداء.,3,ج,2,0
5528,"""يستخدم القائد التحويلي "" تأطير "" لـ:""",جعل أهداف المؤسسة أكثر مغزى للموظفين.,توضيح عواقب الأداء الغير المرغوب فيه.,تقليل التحيزات الشخصية في صنع القرارات.,التكيف مع خصائص المرؤوسين من خلال تحديد نمط القيادة المناسب.,0,أ,0,1
7556,"تتعلق هذه السؤال بالمعلومات التالية.
[T]he the end and measure of this power, when in every man's hands in the state of nature, being the preservation of all of his society, that is, all mankind in general, it can have no other end or measure, when in the hands of the magistrate, but to preserve the members of that society in their lives, liberties, and possessions, and so cannot be an absolute, arbitrary power over their lives and fortunes, which are as much as possible to be preserved, but a power to make law, and annex such penalties to them, as may tend to the preservation of the whole by cutting off those parts, and those only, which are so corrupt that they threaten the sound and healthy, without which no severity is lawful. And this power has its original only from compact, and agreement, and the mutual consent of those who make up the community. …
Whensoever, therefore, the legislative shall transgress this fundamental rule of society; and either by ambition, fear, folly or corruption, endeavor to grasp themselves, or put into the hands of any other, an absolute power over the lives, liberties, and estates of the people; by this breach of trust they forfeit the power the people had put into their hands for quite contrary ends.
John Locke, Second Treatise of Government, 1690
وبناءً على ما جاء في المقطع، يمكن الجزم بأن لوك كان مؤيداً لـ",الملكية بتفويض إلهي,الاستبداد,الدستورية,الاشتراكية,2,ج,2,1
7997,في أي من هذه الرياضات يستخدم المنافسون 'سيارة مضحكة'؟,سوبر كروس,جر الكلاب,الجمباز,سباق الدراجات النارية,3,ب,1,0
3383,في البحوث التطويرية، دراسة نفس الموضوعات على مدى الوقت تعرف باسم:,البحث المستعرض,البحث الثقافي المستعرض,البحث التسلسلي في نفس الفئة العمرية,البحث الطولي,3,د,3,1
10357,وفقًا لريمان ، فإن حجج فان دين هاغ المؤيدة لعقوبة الإعدام,لا تتوافق مع حق الانتقام.,تثبت أن التعذيب غير مشروع من الناحية الأخلاقية.,يجب قبولها.,تتبع المنطق السليم.,3,أ,0,0
2240,من المرجح أن يتم استخدام إبرة 14-16 قياسًا لـ:,الأطفال.,المسنين.,إدخالها في ظهر اليد.,مرضى الصدمات أو الحروق.,3,ج,2,0
11502,يحتوي المحاضر الثلاثي على حالات الإخراج التالية,1 ، 0، تعويم,عالي ، منخفض ، تعويم,كل من أ و ب,ضبط ، إعادة تعيين ، توقف,2,ج,2,1
11546,يتمثل دور المعالج النفسي الذي يشارك مكتبًا مع معالج نفسي آخر في العودة قرابة منتصف الليل لاسترداد بعض الأوراق ومفاجأة الزميل وهو يمارس علاقة جنسية مع أحد عملاء الزميل. ووفقًا لأنظمة الأخلاق التي نشرتها الجمعيات النفسية الأمريكية والكندية ، يجب على المعالج النفسي الأول أن,يتحدث مع الزميل بشكل خاص لحل هذا الحادث على سبيل الاتفاق غير الرسمي,يبلغ عن الزميل للجنة الأخلاق المحلية أو الإقليمية أو الوطنية المناسبة,لا يتحدث بأي شيء يتعلق بهذا الحادث ما لم يكن هناك شكوى من العميل,يتواصل مع عميل الزميل لتقديم المساعدة و / أو النصيحة المهنية,1,ب,1,1
5693,في النسيج ، يُطلق على الأخطاء العمودية والأفقية في النول بأسماء,بُكَر ومِغْرَز,مُسَرَّح ومِجْرَة,غَرَزَة ومِلْتَوَى,خِيط نَسَل وخِيط وَرَدِي,3,ب,1,0
1462,يجب تعريض الآثار بعناية وتركها في موضعها الأصلي في البداية من أجل تسجيل:,تركيبة الآثار والتربة المحيطة بها,السياقات المكانية والارتباطات,الوجود المحتمل لتجمعات الحيوانات أو العظام.,الوجود، والشكل، وأنواع اللقاحات المحيطة.,1,أ,0,0
10312,عملية الغزو والخلافة هي عملية تنطوي على الهجرة ويمكن وصفها بأنها,يقوم السكان الجدد بتهديم وإعادة بناء وحدات السكن.,يعيش السكان الجدد بسلام مع السكان القدامى.,يتم استيعاب السكان الجدد بالكامل مع السكان القدامى.,ينتقل السكان الجدد إلى مناطق تقطنها مجموعات من السكان الأقدم.,3,د,3,1
5297,صاغت سيان اختبارًا لتحديد الأشخاص الذين لديهم الإمكانيات ليصبحوا محامين لحقوق الإنسان العظماء. ويمكن تصنيف هذا الاختبار على أنه:,اختبار سرعة.,اختبار إنجازات.,اختبار EQ.,اختبار استيعابي.,3,ج,2,0
10017,يدعي نوسباوم أن العمل الأنثروبولوجي الحديث قد أظهر أن الخوف هو:,يتم تعلم جزئيًا ويختلف ثقافيًا.,تجرَى تجربة عالميًا بنفس الطريقة تقريبًا.,غير موجود في بعض المجتمعات.,لا شيء مما سبق.,0,ب,1,0
4470,"تتعلق هذه الأسئلة بالمعلومات التالية. 
قدم يي ين التضحيات للملك السابق ، وقدم وريث الملك بتقدير أمام مزار جده. ثم وصف يي ين بوضوح فضيلة السلف الجد لتعليم الملك الشاب. 
""يا إلهي! كان ملوك شيا السابقون ينمون بإخلاص فضيلتهم ، وكانت هناك كوارث من السماء. كانت أرواح التلال والأنهار جميعًا في هدوء ؛ والطيور والحيوانات استمتعت بوجودها وفقًا لطبيعتها. ولكن لم يتبع ذريتهم مثالهم ، وأرسلت السماء الكوارث ، واستخدمت حاكمنا ، والذي كان يمتلك نعمتها. يمكن تتبع الهجوم على شيا إلى الطقوس في مينج تياو. . . . أظهر ملكنا شانج قوته الصالحة ببراعة. لقد عوض القهر باللطف السخي. الآن سموك يدخل على إرث فضيلته. تعتمد كل شيء على كيفية بدء حكمك. 
""يا إلهي! بدأ الملك السابق بالانتباه الدقيق للروابط التي تجمع بين الناس... تقدير هذه التحذيرات في شخصك... طرق السماء ليست ثابتة: على الفاعل الصالح يرسل جميع النعم ، وعلى الفاعل الشرير يرسل جميع المصائب. إذا لم تكن صالحًا ، سواءً في الأشياء الكبيرة أو الصغيرة ، فهذا سيجلب هلاك معبد أسلافك. ""
- مقتطف ومكيف من شو جينج ، القرن السادس قبل الميلاد ، الصين
أي عبارة يمكن اعتبارها بيانًا لمبادئ الديانة الداوية؟",أظهر ملكنا شانج قوته الصالحة ببراعة.,بدأ الملك السابق بالانتباه الدقيق للروابط التي تجمع بين الناس.,الطيور والحيوانات ... استمتعت بوجودها وفقًا لطبيعتها.,طرق السماء ليست ثابتة: على الفاعل الصالح يرسل جميع النعم.,2,د,3,0
7881,لنفترض أن شركة تستأجر العمال مقابل 15 دولارًا لكل شخص وتبيع منتجاتها بقيمة 3 دولارات لكل وحدة. إذا كان الإنتاجية الإضافية المتوسطة (MP) للعامل الثالث هي 10 وحدات، فأي من العبارات التالية هي الأكثر صحة؟,يجب على الشركة استئجار المزيد من العمال بحيث يزيد الإنتاجية الإضافية المتوسطة لكل من العمال (MRPL).,يجب على الشركة استئجار المزيد من العمال بحيث ينخفض الإنتاجية الإضافية المتوسطة لكل من العمال (MRPL).,يجب على الشركة استئجار مزيدًا من العمال بحيث يزيد الإنتاجية الإضافية المتوسطة لكل من العمال (MRPL).,يجب على الشركة استئجار عدد أقل من العمال بحيث ينخفض الإنتاجية الإضافية المتوسطة لكل من العمال (MRPL).,1,ج,2,0
12056,"تتعلق هذه السؤال بالمعلومات التالية.
ومن الممكن أنني أكثر وعيًا بأهمية الحريات المدنية في هذا الوقت الخاص من تاريخنا من أي شخص آخر، لأنني أسافر في جميع أنحاء البلاد وألتقي بالناس وأرى ما حدث للأشخاص الصغار، فأدرك ماذا يعني للديمقراطية الحفاظ على حرياتنا المدنية.
طوال السنوات واجهنا قتالًا من أجل الحريات المدنية، ونعلم أن هناك أوقاتًا يصبح الضوء باهتًا إلى حدٍ كبير، وفي كل مرة يحدث ذلك يتعرض الديمقراطية للخطر. الآن، وبشكل كبير بسبب الحالة المضطربة في العالم بأسره، اختفت الحريات المدنية في كثير من الدول الأخرى.
من غير الممكن، بالطبع، أن تكون في حالة حرب وتحتفظ بحرية الصحافة وحرية الكلمة وحرية التجمع. تختفي هذه الحريات بشكل تلقائي. وبالتالي، في العديد من الدول التي كانت آمنة عادة، اختفت اليوم. في بعض البلدان، وقبل حتى أن تأتي الحرب، لم تختفي فقط حرية الصحافة وحرية التجمع وحرية الكلمة، ولكن حرية الدين اختفت.
وبالتالي نحن نعرف هنا في هذا البلد أن لدينا مسؤولية جسيمة.نحن في سلام. ليس لدينا أي سبب للخوف الذي يحكم شعوبًا كثيرة أخرى في جميع أنحاء العالم. لذلك، علينا حماية حريات الديمقراطية.
 - إلينور روزفلت، خطاب لاتحاد الحريات المدنية الأمريكي، شيكاغو، إلينوي، 14 مارس 1940
في خطابها، ذكرت إلينور روزفلت التهديد السابق للحريات المدنية الذي تم إنشاؤه بواسطة أيٍ من الآتي؟",الحرب العالمية الأولى,New Deal,الحرب الباردة,الكساد الكبير,0,ج,2,0
9586,في خط الاستواء، كم هي سرعة دوران سطح الأرض؟,حوالي 100 ميل في الساعة,حوالي 500 ميل في الساعة,حوالي 1000 ميل في الساعة,حوالي 2000 ميل في الساعة,2,ب,1,0
8172,تم تشريع قانون حديثًا في ولاية ما يحظر للأجانب امتلاك أكثر من 10 فدادين من الأرض داخل الولاية. وبعد تشريع القانون يتعاقد أحد الأجانب المقيمين لشراء 50 فدانًا من الأرض في الولاية. يفترض أن القانون يمنح الولاية صلاحية رفع دعوى طرد ضد أي أجنبي يملك أكثر من 10 فدادين من الأرض. إذا قدم الأجنبي المقيم دعوى في المحكمة الفدرالية لمنع الولاية من تنفيذ القانون ضده، فأفضل حجة له هي,أن القانون ينتهك شرط الامتيازات أو الحصانات في اللائحة الرابعة عشرة من التعديلات.,أن القانون ينتهك شرط العقد.,أن القانون ينتهك بند التجارة حيث يتدخل في ملكية الأرض.,أن القانون ينتهك شرط المساواة في الحماية في اللائحة الرابعة عشرة من التعديلات.,3,أ,0,0
2947,إذا كان لمخرج النظام تأثير على كمية المدخلات، فالنظام هو,نظام تحكم ذو حلقة مفتوحة.,نظام تحكم ذو حلقة مغلقة.,إما أ أو ب.,لا شيء مما سبق.,1,ب,1,1
194,تتطابق تركيز الهيكليين بشكل أكبر مع النظرية الحالية لـ,علماء النفس النفسانيين,سلوكيون,معرفونيون,إنسانون,2,ج,2,1
1887,جولي أكثر يقظة في الصباح وشقيقها جاك أكثر يقظة في الظهر. هذا الفرق ينبع من اختلاف في دورات النوم لدى الأشقاء,دورات النوم,الأيام المتعاقبة,الأنشطة اليومية,الشخصيات,1,أ,0,0
11766,بعض الخبازين يصنعون فطائر التفاح. لديهم 15 صندوقًا من التفاح. يحتوي كل صندوق على 18 تفاحة. يستخدمون 7 تفاحات لكل فطيرة. ما هو إجمالي عدد فطائر التفاح التي يمكن للخبازين صنعها؟,33,38,39,40,1,ج,2,0
10473,"طفل يبلغ من العمر 16 شهراً يسمي قطته الأليفة بـ ""كيتي""، ثم يرى كلباً للمرة الأولى ويسميه ""كيتي"". من وجهة نظر نظرية بياجيه لتطور الإدراك، يعرض الطفل:",تكيفًا.,تكييفًا.,تصنيفًا.,محورية.,0,د,3,0
4706,اتُهم المدعى عليه بارتكاب سطو مسلح على متجر للبقالة. أثناء مرافعة المدعى الرئيسية، استدعى المدعى عددًا من شهود الشخصية ليشهدوا بأن سمعته الطيبة جيدة. كجزء من الدفاع العكسي، تم استدعاء زوجة المدعى السابقة للشهادة على أن المدعى كان يمتلك طبيعة عنيفة وكان يضربها كثيرًا وتهددها بسكين مرة واحدة خلال الزواج. يجب الفصل في شهادة الزوجة السابقة بأنها,قابلة للقبول، لأنها ذات صلة بالجريمة المُتَّهَم بارتكابها.,قابلة للقبول، لأن المدعى فتح الباب عن طريق عرض دليل على حسن سمعته.,غير قابلة للقبول، لأن المدعى سيكون قادرًا على منع الشهادة باستخدام حصانة شهادة الزوج.,غير قابلة للقبول، لأنه لا يمكن عرض دليل على الشخصية بهذه الطريقة.,3,أ,0,0
6648,تم إدانة متهم جنائياً بالسطو بعدة اتهامات وحكم بالسجن لمدة عشر سنوات، بدءًا من 1 يناير 2000. ينص المادة 204 من قانون العقوبات الجزائي الخاص بالولاية على الإفراج المبكر للسلوك الحسن ، وبموجب هذا البند كان سيتم منحه الإفراج الرقابي اعتبارًا من 1 يناير 2007. في 1 فبراير 2006 ، ألغى المشرعون في الولاية المادة 204 وأقروا المادة 205أ. فقد خفضوا رصيد الزمن الممتاز الممنوح لأي شخص مدان اعتبارًا من ذلك التاريخ، وكذلك لأي شخص مسجون في تاريخ صدور هذا البند. تم حساب تاريخ الإفراج الجديد ليكون في 1 يناير 2009. رفع المتهم الجنائي دعوى ارتباط أمني يدعي فيها أن المادة 205أ هي قانونٌ عائد غير مطبّق عليه بالصدد. لكن المحاكم الولائية رفضت دعواه بحجة أن رصيد الزمن الممتاز أمتياز وليس حقًا منصوصًا عليه. وأخيرًا وصل هذا النزاع إلى المحكمة العليا الأمريكية. فهل إلغت المحكمة العليا المادة 205أ كقانون غير دستوري عائد غير قانونٍ متعلق بالسابق؟,لا ، لأن الزمن الممتاز هو فعل نعمة يمكن سحبه في أي وقت.,نعم ، لأنها زادت بصورة مراجعة وبصورة خلفية العقوبة ما كان سارياً عند ارتكاب الجريمة.,نعم ، لأن المشرعين ليس لديهم السلطة لإصدار قانون يخفض رصيد الزمن الممتاز للسجناء.,لا ، المتهم الجنائي لم يكن لديه حقًا مستحقًا في تاريخ الإفراج الرقابي المبكر.,1,ب,1,1
